station_id,station_name,PM25,msa_id,msa_name,census_id,census_tract,pct_people_of_color,pct_low_income,pct_unemployed
262253,Outrider Rd - Rolling Hills CA,6.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037670500,Los Angeles County,0.403170227429359,0.065467625899281,0.057553956834532
262261,B L Zen,8.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262802,Los Angeles County,0.212984054669704,0.132687927107062,0.045604758757436
262257,Woodbury Preschool Village,16.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461000,Los Angeles County,0.866793365583967,0.247277836318932,0.089268132589432
262259,PurpleAir91107,15.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037463103,Los Angeles County,0.742236024844721,0.203567488047076,0.022066936373667
262265,Highlands Ranch,0.5,41860,"San Francisco-Oakland-Fremont, CA",06013313106,Contra Costa County,0.635889484071046,0.103428733352224,0.050431621990005
262327,Apache Dr.,5.3,41740,"San Diego-Chula Vista-Carlsbad, CA",06073013415,San Diego County,0.804409672830726,0.058321479374111,0.027090694935218
262331,DHS Bella,3.4,40140,"Riverside-San Bernardino-Ontario, CA",06065044510,Riverside County,0.756782334384858,0.513961192617132,0.051961112973517
262343,SOUTH RIVIERA,8.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262802,Los Angeles County,0.212984054669704,0.132687927107062,0.045604758757436
275,Pleasanton,0.5,41860,"San Francisco-Oakland-Fremont, CA",06001450741,Alameda County,0.549808429118774,0.241170174812701,0.022616562282533
262437,Crestwood Hills Preschool,12.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262301,Los Angeles County,0.302565930149679,0.153977031050617,0.068416865552904
262449,Rivas Canyon/Oracle Pl,9.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262501,Los Angeles County,0.126179563224589,0.076715289032955,0.046770601336303
262467,29th/Judah Outer Sunset SF,3.8,41860,"San Francisco-Oakland-Fremont, CA",06075032700,San Francisco County,0.656747507811338,0.154876580373269,0.048136645962733
262549,CDPH Richmond,4.8,41860,"San Francisco-Oakland-Fremont, CA",06013380002,Contra Costa County,0.776945244956772,0.460905349794239,0.092814371257485
262547,CDPH Richmond,3.7,41860,"San Francisco-Oakland-Fremont, CA",06013380002,Contra Costa County,0.776945244956772,0.460905349794239,0.092814371257485
473,Sunnyside 93727,1.5,23420,"Fresno, CA",06019001409,Fresno County,0.684541420118343,0.299850634802091,0.051282051282051
263027,676 Palisades Drive 90272,6.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037265201,Los Angeles County,0.333078393881453,0.159146045608928,0.118234804329725
263365,Public Works,2.6,40140,"Riverside-San Bernardino-Ontario, CA",06065043813,Riverside County,0.626663319106201,0.287440221495092,0.030898876404494
263461,Golden Hills Education Center,0.4,46700,"Vallejo, CA",06095252317,Solano County,0.767829929899421,0.212924221292422,0.039677804295943
263507,Lexington,13.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461300,Los Angeles County,0.264455264759586,0.191075870646766,0.021718602455146
263823,Aster Outdoors 8,7.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037576001,Los Angeles County,0.518821603927987,0.15017569816904,0.066497929130235
263819,High Point Academy,17.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460001,Los Angeles County,0.323774765380605,0.061343204653622,0.035714285714286
1680,BikeSGV - Baldwin Park,0.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037404901,Los Angeles County,0.965070921985816,0.292198581560284,0.070186735350934
263835,Winding Way,7.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037800406,Los Angeles County,0.260267651130595,0.091135458167331,0.033603707995365
263845,Dawes St,1.6,41860,"San Francisco-Oakland-Fremont, CA",06001404501,Alameda County,0.342307692307692,0.042307692307692,0.01039501039501
263867,N Lake,20.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460200,Los Angeles County,0.710458081244598,0.14878892733564,0.093422306959009
263883,Wimbledon Ct,0.2,41860,"San Francisco-Oakland-Fremont, CA",06041104200,Marin County,0.329040225829217,0.081863091037403,0.056946929039952
263933,East Eaton Wash,17.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037462900,Los Angeles County,0.685736677115987,0.138192267502612,0.041749502982107
1808,RUSD_5 (STEM Academy),1.6,40140,"Riverside-San Bernardino-Ontario, CA",06065042213,Riverside County,0.581723397730757,0.291015026065624,0.095801937567277
1848,AQMD_NASA_25,0.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037430701,Los Angeles County,0.694104134762634,0.178481746185049,0.030927835051546
1852,AQMD_NASA_2,9.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037408133,Los Angeles County,0.951822707563835,0.260967379077615,0.035023041474654
264013,Red Willow Farm,0.4,42220,"Santa Rosa-Petaluma, CA",06097154305,Sonoma County,0.277956741831569,0.153179190751445,0.184065934065934
1874,Glen Cove Ridge,0.2,46700,"Vallejo, CA",06095250604,Solano County,0.812915947744639,0.259515570934256,0.077763215377894
1914,SCSB_13,6.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06059099509,Orange County,0.354886330085621,0.327328244274809,0.033398821218075
1970,AQMD_NASA_14,3319.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037272202,Los Angeles County,0.532195750160979,0.220862846104314,0.033731853116994
264145,All Things Bayview Gilman and Arelious Walker,2.0,41860,"San Francisco-Oakland-Fremont, CA",06075023400,San Francisco County,0.920524882396633,0.385721493440969,0.046728971962617
2006,CARB_SMOKE_SLOAPCD_SANTA_MARG,1.5,42020,"San Luis Obispo-Paso Robles, CA",06079012705,San Luis Obispo County,0.148805340829234,0.129066857347158,0.053480141565081
2010,SLOAPCD_RedHills,0.0,42020,"San Luis Obispo-Paso Robles, CA",06079010301,San Luis Obispo County,0.403058707449433,0.213666749195345,0.053152683689422
2018,SCSB_03,10.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06059099510,Orange County,0.314259555962463,0.335545891508354,0.026798307475317
2020,SCSB_07,0.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06059099510,Orange County,0.314259555962463,0.335545891508354,0.026798307475317
2063,Kings Mountain SW,0.2,41860,"San Francisco-Oakland-Fremont, CA",06081613800,San Mateo County,0.324557086614173,0.204338180921863,0.010752688172043
264311,107 Sandringham,1.6,41860,"San Francisco-Oakland-Fremont, CA",06001426100,Alameda County,0.319365079365079,0.023809523809524,0.037158829332456
2169,SCSB_31,5.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06059099510,Orange County,0.314259555962463,0.335545891508354,0.026798307475317
264363,Beautiful Roosedena,17.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461200,Los Angeles County,0.414512686744131,0.090649536045682,0.035095928872251
2303,SCSB_26,4.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06059099510,Orange County,0.314259555962463,0.335545891508354,0.026798307475317
2307,SCSB_17,9.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06059099509,Orange County,0.354886330085621,0.327328244274809,0.033398821218075
264458,Rubio Canyon,21.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460101,Los Angeles County,0.352587244283995,0.09042461750043,0.066482843137255
2323,SCSB_14,0.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06059099509,Orange County,0.354886330085621,0.327328244274809,0.033398821218075
2336,SCSB_25,4.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06059099509,Orange County,0.354886330085621,0.327328244274809,0.033398821218075
2372,SCSB_22,4.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06059110007,Orange County,0.3208086973107,0.064085447263017,0.065555957986237
2430,AQMD_NASA_19,5.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06059110012,Orange County,0.369195490158609,0.081406459010128,0.058588548601864
2440,AQMD_NASA_36,9.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037920338,Los Angeles County,0.544151477614581,0.069191293576358,0.104892512972572
264593,oLoco,7.3,41500,"Salinas, CA",06053011502,Monterey County,0.473477406679764,0.409763313609467,0.022644927536232
2496,SCEM_07,7.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037432202,Los Angeles County,0.944926058133605,0.31302789864346,0.063674321503132
2504,SCEM_03,3.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037433200,Los Angeles County,0.957532185253302,0.399490229396771,0.064765100671141
2574,"Berkeley Park and Coventry, Kensington, CA, USA",2.0,41860,"San Francisco-Oakland-Fremont, CA",06013391000,Contra Costa County,0.343068535825545,0.039330218068536,0.051383399209486
2649,Porter Ranch,13.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037108202,Los Angeles County,0.680928832509138,0.09236426562838,0.023449319213313
2713,scem_06,0.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037433200,Los Angeles County,0.957532185253302,0.399490229396771,0.064765100671141
2717,Atascadero,1.6,42020,"San Luis Obispo-Paso Robles, CA",06079012502,San Luis Obispo County,0.300513698630137,0.348466678088059,0.053701938353988
2835,San Juan Capistrano CA - Peppertree Bend,5.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06059042311,Orange County,0.352485858886573,0.168502530515034,0.019854401058901
2856,Hawthorne Hills West,0.0,41860,"San Francisco-Oakland-Fremont, CA",06041115000,Marin County,0.226365348399247,0.109365018525616,0.070205066344994
2858,Varian Park,0.3,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085507704,Santa Clara County,0.663875598086124,0.076342788171394,0.02048909451421
2883,Union City,1.4,41860,"San Francisco-Oakland-Fremont, CA",06001440334,Alameda County,0.893590695372433,0.102697352140559,0.026051188299817
2916,Waverly Park,0.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085509902,Santa Clara County,0.54043048283886,0.107135797588456,0.03006589785832
2946,Venice,0.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037273300,Los Angeles County,0.406746031746032,0.236111111111111,0.118274111675127
3015,Leona,6.4,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085509802,Santa Clara County,0.51931602279924,0.06148969889065,0.049815498154982
265161,WinterCampWay,0.9,46020,"Truckee-Grass Valley, CA",06057001209,Nevada County,0.253861652115514,0.06178643384822,0.032745591939547
3082,El Cerrito - Rust - Ohlone Greenway,1.7,41860,"San Francisco-Oakland-Fremont, CA",06013388000,Contra Costa County,0.523423091110291,0.146341463414634,0.021276595744681
265253,Atwater,10.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037187101,Los Angeles County,0.71541762958072,0.183823529411765,0.055457227138643
3127,NW Modesto,2.4,33700,"Modesto, CA",06099000511,Stanislaus County,0.581295948025303,0.081039493930586,0.040312093628088
3167,Rohnerville,1.5,21700,"Eureka-Arcata, CA",06023011000,Humboldt County,0.307408844065167,0.322574372934085,0.072649572649573
3277,Shop,0.0,32900,"Merced, CA",06047002100,Merced County,0.773190748570007,0.382740611788112,0.111661166116612
265417,Upper Riv,8.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262400,Los Angeles County,0.187931034482759,0.028275862068966,0.009691629955947
3307,Arroyo Grande Village Glen,0.0,42020,"San Luis Obispo-Paso Robles, CA",06079011800,San Luis Obispo County,0.257967213114754,0.084822019319836,0.01969611705121
3318,Village East Drive,0.1,42220,"Santa Rosa-Petaluma, CA",06097150612,Sonoma County,0.314016442751153,0.104471626228193,0.026252158894646
3327,Stanford South,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085511502,Santa Clara County,0.324542351846106,0.042096219931271,0.0
3329,Front Office,0.2,32900,"Merced, CA",06047002100,Merced County,0.773190748570007,0.382740611788112,0.111661166116612
3336,Willow Glen West,0.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085502203,Santa Clara County,0.632153882688198,0.14189997607083,0.020734812659149
3374,Starlite Acres,0.0,46020,"Truckee-Grass Valley, CA",06057000802,Nevada County,0.15778777761649,0.269036287923855,0.034809245335561
265547,Lincoln and Wash,7.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037701302,Los Angeles County,0.228204597225098,0.152619589977221,0.038307074451653
265627,Mendonesia,1.9,46380,"Ukiah, CA",06045011004,Mendocino County,0.132592298531163,0.231275720164609,0.045528455284553
265652,CBE20,2.1,41860,"San Francisco-Oakland-Fremont, CA",06001407600,Alameda County,0.746555194302524,0.241865509761388,0.03219696969697
265657,CBE60,0.0,41860,"San Francisco-Oakland-Fremont, CA",06001407101,Alameda County,0.88378978534419,0.514782608695652,0.133630289532294
265689,CBE24,2.5,41860,"San Francisco-Oakland-Fremont, CA",06001409000,Alameda County,0.967255407819012,0.364648714314639,0.045232815964523
265701,CBE44,1.8,41860,"San Francisco-Oakland-Fremont, CA",06001408500,Alameda County,0.973553425630103,0.346304193319119,0.069522471910112
265703,CBE26,2.9,41860,"San Francisco-Oakland-Fremont, CA",06001409800,Alameda County,0.82398177157505,0.170710819297745,0.068237604320079
265727,CBE02,2.1,41860,"San Francisco-Oakland-Fremont, CA",06001405500,Alameda County,0.786259541984733,0.284580498866213,0.055348837209302
3586,Bico de Pato,0.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037551402,Los Angeles County,0.811303041682313,0.285204656402553,0.073033707865169
265735,Charnock Rd,7.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037271804,Los Angeles County,0.438690969345485,0.110604805302403,0.076965669988926
265737,CC5,3.4,41500,"Salinas, CA",06053010400,Monterey County,0.936253776435045,0.468731117824773,0.026325279480707
265765,Wakefield Rd,11.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037920118,Los Angeles County,0.617496279146684,0.129816437903092,0.048708728342596
3631,Meadow Ct,3393.1,42220,"Santa Rosa-Petaluma, CA",06097153405,Sonoma County,0.321544276457883,0.111412306858227,0.054564533053515
265781,CCA3,3.0,41500,"Salinas, CA",06053014700,Monterey County,0.713683351468988,0.323145318143929,0.062094848174684
265801,Javiland,2.9,42100,"Santa Cruz-Watsonville, CA",06087110503,Santa Cruz County,0.881350482315113,0.522236756049706,0.109555690809495
265813,Burbank Sensor,14.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037310900,Los Angeles County,0.520748694138131,0.123544819557625,0.086910994764398
3666,Isis St,0.6,41860,"San Francisco-Oakland-Fremont, CA",06075017700,San Francisco County,0.640384615384615,0.255679072015466,0.01140174379611
3674,"Benbow, CA",0.1,21700,"Eureka-Arcata, CA",06023011600,Humboldt County,0.194366197183099,0.558145491803279,0.015634395670475
265823,Canyon Crest,16.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460301,Los Angeles County,0.649155722326454,0.145712443584784,0.05578435043055
265880,Pasadena Public Health Department,17.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460900,Los Angeles County,0.784672619047619,0.359063972040723,0.04491451753115
3779,North Torrance 405&amp;91,0.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037650102,Los Angeles County,0.649953574744661,0.098885793871866,0.083193277310924
265949,"SM, California",8.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037701304,Los Angeles County,0.266507557677009,0.105807478122514,0.020235578375113
3848,MARINCC,0.1,42220,"Santa Rosa-Petaluma, CA",06097150609,Sonoma County,0.356746031746032,0.193253968253968,0.031275060144346
3945,Jersey Street Vallejo,0.4,46700,"Vallejo, CA",06095250701,Solano County,0.872869516624756,0.502757619738752,0.080143540669856
4054,Semillas,10.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037201401,Los Angeles County,0.916666666666667,0.553463203463203,0.111162575266327
4091,Tasca di Stelle,0.0,42220,"Santa Rosa-Petaluma, CA",06097154100,Sonoma County,0.306160882432069,0.137772984631976,0.042950513538749
4103,Almaden Valley,0.7,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085511913,Santa Clara County,0.399221453287197,0.037004977277646,0.021549937836718
4109,North_Glendale,0.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037300800,Los Angeles County,0.431260457334077,0.162627819022272,0.147952775684501
266249,Florecita Farm (West Gate),19.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460401,Los Angeles County,0.741,0.158,0.102290076335878
266279,Patrae Street,8.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037275311,Los Angeles County,0.549648946840522,0.14704112337011,0.071689831748354
266281,Solimar Beach,11.2,37100,"Oxnard-Thousand Oaks-Ventura, CA",06111009500,Ventura County,0.26594700686948,0.316272965879265,0.057756883814641
4187,"331 Conejo Road, Santa Barbara,CA",8.2,42200,"Santa Maria-Santa Barbara, CA",06083000600,Santa Barbara County,0.353016453382084,0.117733089579525,0.02890365448505
266401,Deer Springs,14.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037800337,Los Angeles County,0.429329090426943,0.261885790172643,0.173452078032231
4299,Saratoga Scotland near Glasgow Rd,0.6,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085507500,Santa Clara County,0.699147381242387,0.062815381938403,0.041101202016285
4311,Ashby,0.3,40900,"Sacramento-Roseville-Folsom, CA",06061020604,Placer County,0.245207534589098,0.125463118895251,0.036697247706422
4333,Saratoga_Hills,0.8,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085507600,Santa Clara County,0.621136590229312,0.072857619206402,0.035968527538404
266475,2xx Grand,0.0,41860,"San Francisco-Oakland-Fremont, CA",06081610000,San Mateo County,0.411087866108787,0.125289047719151,0.014435221941537
4339,Orinda,0.2,41860,"San Francisco-Oakland-Fremont, CA",06013354002,Contra Costa County,0.236065101541121,0.101175787487299,0.051661730832511
4355,Laurel/California,2.3,42100,"Santa Cruz-Watsonville, CA",06087101001,Santa Cruz County,0.527185501066098,0.420042643923241,0.074095347501436
4391,Nik’s House of Ill Repute,0.7,46700,"Vallejo, CA",06095252313,Solano County,0.548914167528438,0.204498125780925,0.040152963671128
266557,PurpleAir1,14.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037800202,Los Angeles County,0.14801503022382,0.179872569841529,0.04914089347079
4417,Point Fermin,4.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037297601,Los Angeles County,0.617775196049956,0.219899911686782,0.040726817042607
4421,Fireplace smoke pollution observation station 1.,1.8,41860,"San Francisco-Oakland-Fremont, CA",06001421600,Alameda County,0.287493513233005,0.133874770762379,0.046242774566474
4431,SchnauzerLogic Studios,0.6,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085506802,Santa Clara County,0.545624468988955,0.104467234486355,0.028079132099553
4445,Still Creek Pl,1.0,41860,"San Francisco-Oakland-Fremont, CA",06013346204,Contra Costa County,0.292120597922473,0.030206879045564,0.063044051701398
4478,Pacific Union College,0.0,34900,"Napa, CA",06055201700,Napa County,0.436582109479306,0.183995491687799,0.054096432771462
4520,"San Luis Obispo, Meadow Street",3.0,42020,"San Luis Obispo-Paso Robles, CA",06079011103,San Luis Obispo County,0.334015195791935,0.288388417665984,0.005635245901639
4571,Marineland Outdoor,6.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037621005,Los Angeles County,0.143666884674079,0.084460934089917,0.038361266294227
4575,Alum Rock (Pala Ave),0.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085503903,Santa Clara County,0.863769056114175,0.229646448264677,0.079552517091361
4588,"Pavion Park, Mission Viejo, CA",4.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06059032020,Orange County,0.359427048634244,0.08927381745503,0.052839785250071
4606,Stevens Canyon,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085511707,Santa Clara County,0.488349514563107,0.090363454484828,0.00752508361204
4615,Alexander_Ave,0.0,41860,"San Francisco-Oakland-Fremont, CA",06081611300,San Mateo County,0.458956732713304,0.098903330625508,0.089657738095238
266795,CBE64,4.8,41860,"San Francisco-Oakland-Fremont, CA",06001407102,Alameda County,0.925023430178069,0.38252013263856,0.040572792362768
4658,Concord,0.4,41860,"San Francisco-Oakland-Fremont, CA",06013335000,Contra Costa County,0.520210409745293,0.260410882842865,0.030597377367654
266811,CBE38,2.5,41860,"San Francisco-Oakland-Fremont, CA",06001409200,Alameda County,0.987551867219917,0.35935321996097,0.044126416219439
266875,CBE48,2.4,41860,"San Francisco-Oakland-Fremont, CA",06001410300,Alameda County,0.979707166709479,0.462882096069869,0.096318709026727
4793,Buckeye Circle,0.0,41860,"San Francisco-Oakland-Fremont, CA",06041113000,Marin County,0.191860465116279,0.154804763223484,0.038292253521127
4797,Glengarry,0.0,42100,"Santa Cruz-Watsonville, CA",06087120700,Santa Cruz County,0.160481927710843,0.096626506024096,0.032846715328467
267019,CbadisRad!,5.5,41740,"San Diego-Chula Vista-Carlsbad, CA",06073017801,San Diego County,0.345617667356798,0.202346445824707,0.125460284061021
4974,Coastal Peak,4.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06059062643,Orange County,0.411559778305622,0.102612826603325,0.026012634708287
4980,Cameron Airpark,0.9,40900,"Sacramento-Roseville-Folsom, CA",06017030810,El Dorado County,0.30842860941239,0.253222341568206,0.112413425679275
5016,AQMD_NR_04,13.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037571701,Los Angeles County,0.90473328324568,0.529082096334444,0.098800505050505
267289,CBE36,2.4,41860,"San Francisco-Oakland-Fremont, CA",06001408700,Alameda County,0.909737124463519,0.509269210102096,0.069739235900546
5151,Alamo-Erselia Trail,0.0,41860,"San Francisco-Oakland-Fremont, CA",06013346102,Contra Costa County,0.26704966641957,0.073611628773761,0.00110987791343
267299,CBE40,2.6,41860,"San Francisco-Oakland-Fremont, CA",06001405700,Alameda County,0.849517319704713,0.386564190150868,0.052446011458792
267305,CBE04,1.8,41860,"San Francisco-Oakland-Fremont, CA",06001408900,Alameda County,0.956774519716886,0.529547198772064,0.142352347299344
267313,Back yard,19.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461300,Los Angeles County,0.264455264759586,0.191075870646766,0.021718602455146
267331,Scott-Fox Puppy,17.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461000,Los Angeles County,0.866793365583967,0.247277836318932,0.089268132589432
5218,SCAP_50,3.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037480903,Los Angeles County,0.919127086007702,0.424701709126088,0.036783042394015
267457,Campina,1.6,41860,"San Francisco-Oakland-Fremont, CA",06001442000,Alameda County,0.852970795568983,0.100238663484487,0.034236804564907
5340,IEAS_SCANS_001_outdoor,1.8,40900,"Sacramento-Roseville-Folsom, CA",06113010513,Yolo County,0.390019071837254,0.52827140549273,0.039877300613497
267533,"2 miles S of Mt. Laguna, CA",3.0,41740,"San Diego-Chula Vista-Carlsbad, CA",06073021102,San Diego County,0.444642221431114,0.360239162929746,0.104938271604938
5448,Sunnyside Eagles Outside,2.7,41860,"San Francisco-Oakland-Fremont, CA",06075031100,San Francisco County,0.621858097359211,0.101654470251352,0.061486322924231
267621,Pali Circle No 1,13.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262601,Los Angeles County,0.291891891891892,0.064203513022411,0.023367697594502
267631,Pali circle #2,10.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262601,Los Angeles County,0.291891891891892,0.064203513022411,0.023367697594502
5488,Spruce @ 16th,2.1,41500,"Salinas, CA",06053012200,Monterey County,0.261023622047244,0.1323706377858,0.051709758131776
5504,Adamsboro,8.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037920313,Los Angeles County,0.61928193912885,0.158576642335766,0.022635135135135
267653,XRDS Elementary School,8.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037701802,Los Angeles County,0.605893536121673,0.33152594887684,0.058143607705779
267669,17220 Palisades Cir.,11.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262601,Los Angeles County,0.291891891891892,0.064203513022411,0.023367697594502
267701,CBE32,2.1,41860,"San Francisco-Oakland-Fremont, CA",06001408700,Alameda County,0.909737124463519,0.509269210102096,0.069739235900546
267703,1333 Jones St.,5.3,41860,"San Francisco-Oakland-Fremont, CA",06075011200,San Francisco County,0.442233856893543,0.162652705061082,0.06964656964657
267697,CBE14,2.1,41860,"San Francisco-Oakland-Fremont, CA",06001407102,Alameda County,0.925023430178069,0.38252013263856,0.040572792362768
267699,CBE10,3.0,41860,"San Francisco-Oakland-Fremont, CA",06001409300,Alameda County,0.977537872192234,0.440899581589958,0.050661625708885
5574,CCA 31st and Chestnut,6.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037572201,Los Angeles County,0.797546012269939,0.416007194244604,0.116785835886959
5650,Midtown Santa Cruz,2.4,42100,"Santa Cruz-Watsonville, CA",06087100801,Santa Cruz County,0.378247580234335,0.305484366991287,0.04009848751319
5744,Alto,7.8,37100,"Oxnard-Thousand Oaks-Ventura, CA",06111001102,Ventura County,0.242217367558711,0.222465154413774,0.055194805194805
5776,Jersey Noe Air Station Alpha,0.0,41860,"San Francisco-Oakland-Fremont, CA",06075021300,San Francisco County,0.359744648892227,0.113781449493053,0.026602176541717
5800,Hope Ranch,4.9,42200,"Santa Maria-Santa Barbara, CA",06083003007,Santa Barbara County,0.261395610579629,0.107868383404864,0.030570252792475
5804,Oxford Triangle,0.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037274100,Los Angeles County,0.369837148926127,0.232860520094563,0.053977272727273
5810,Hunting Palisades,6.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262802,Los Angeles County,0.212984054669704,0.132687927107062,0.045604758757436
5820,Tehachapi Alta Estates ,1.0,12540,"Bakersfield-Delano, CA",06029006102,Kern County,0.402909678722974,0.307739307535642,0.070445789763346
5868,Alpine Hills,2.1,41860,"San Francisco-Oakland-Fremont, CA",06081613200,San Mateo County,0.249306670559042,0.075949367088608,0.044481605351171
268079,S.T.A.R. Labs Satellite,5.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06059063601,Orange County,0.372562674094708,0.129703201682636,0.059962756052142
268118,Picadilly,13.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037920118,Los Angeles County,0.617496279146684,0.129816437903092,0.048708728342596
268133,CBE42,1.4,41860,"San Francisco-Oakland-Fremont, CA",06001408200,Alameda County,0.83180496533214,0.212291760468258,0.03324208056316
268139,Williams Ranch North,13.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037920119,Los Angeles County,0.584080717488789,0.048505358150028,0.020387359836901
6086,Ruscello Ln,0.0,23420,"Fresno, CA",06019006405,Fresno County,0.246339202965709,0.133642261353105,0.028301886792453
6162,CCA 179th and Amie,6.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037650300,Los Angeles County,0.773273273273273,0.275689223057644,0.060709592641261
6170,CCA Hillcrest and Obama,6.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037219500,Los Angeles County,0.886020457866537,0.199220652703361,0.043516873889876
6178,CCA Carson and Elm,6.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037571800,Los Angeles County,0.558594964252409,0.143311089926915,0.059819413092551
6186,CCA Michelangelo and Vitruvius,0.6,41860,"San Francisco-Oakland-Fremont, CA",06013302011,Contra Costa County,0.72736520854527,0.167551020408163,0.132703368940016
6198,CCA Cam Verde and Via Sereno,7.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06059021802,Orange County,0.403017765879776,0.16172439571393,0.021728515625
6214,CCA Locust and Southgate,7.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06059001902,Orange County,0.769812462189958,0.397826086956522,0.088679245283019
6220,CCA 27th and Brighton,10.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037222200,Los Angeles County,0.931707317073171,0.405648267008986,0.094045368620038
268443,Bonview Elementary,10.1,40140,"Riverside-San Bernardino-Ontario, CA",06071001803,San Bernardino County,0.828727691421992,0.161824520627542,0.0509977827051
