state_code,county_code,site_number,parameter_code,poc,parameter_name,open_date,close_date,concurred_exclusions,dominant_source,measurement_scale,measurement_scale_def,monitoring_objective,last_method_code,last_method_description,last_method_begin_date,naaqs_primary_monitor,qa_primary_monitor,monitor_type,networks,monitoring_agency_code,monitoring_agency,si_id,latitude,longitude,datum,lat_lon_accuracy,elevation,probe_height,pl_probe_location,local_site_name,address,state_name,county_name,city_name,cbsa_code,cbsa_name,csa_code,csa_name,tribal_code,tribe_name
06,027,1023,88101,2,PM2.5 - Local Conditions,2025-09-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2025-09-01,,,TRIBAL,,549,"Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA",92502,37.362137,-118.417478,WGS84,3.0,1288.55,,TOP OF BUILDING,Bishop Tribe EMO,50 TU SU LANE,California,Inyo,Bishop,13860,"Bishop, CA",,,549,"Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA"
06,025,1003,88101,1,PM2.5 - Local Conditions,1999-01-01,2022-01-18,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016-04-02,,,,,0942,San Diego County Air Pollution Control District,963,32.79222,-115.56306,WGS84,0.0,0.0,3.0,TOP OF BUILDING,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,20940,"El Centro, CA",,,,
06,027,1003,88101,1,PM2.5 - Local Conditions,1998-09-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010-10-02,,,SLAMS,,0458,Great Basin Unified APCD,996,36.487823,-117.871036,WGS84,1.0,1097.0,2.0,TOP OF BUILDING,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,13860,"Bishop, CA",,,,
06,029,0014,88101,2,PM2.5 - Local Conditions,1999-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2004-07-13,,,SLAMS,,0145,California Air Resources Board,1012,35.356615,-119.062613,NAD83,151.82,0.0,,,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,12540,"Bakersfield, CA",,,,
06,031,0004,88101,1,PM2.5 - Local Conditions,1999-01-01,2021-01-11,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015-12-28,,,,,0145,California Air Resources Board,1035,36.102244,-119.56565,NAD83,3.04,61.0,5.0,,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,25260,"Hanford-Corcoran, CA",546,"Visalia-Porterville-Hanford, CA",,
06,037,4002,88101,1,PM2.5 - Local Conditions,1999-01-01,2022-06-30,,,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015-06-24,Y,,,,0972,South Coast Air Quality Management District,1106,33.82376,-118.18921,WGS84,0.0,6.0,,,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,
06,053,1003,88101,2,PM2.5 - Local Conditions,2000-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2016-04-08,,,SLAMS,,0721,Monterey Bay Unified APCD,1185,36.694261,-121.623271,NAD83,13.0,21.6,6.3,TOP OF BUILDING,Salinas 3,867 E. LAUREL Dr,California,Monterey,Salinas,41500,"Salinas, CA",,,,
06,057,0005,88101,1,PM2.5 - Local Conditions,1998-12-30,2021-09-09,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2015-10-03,,,,,0145,California Air Resources Board,1196,39.233477,-121.055608,NAD83,151.82,853.0,12.0,,Grass Valley-Litton Building,"200 LITTON DR.,  GRASS VALLEY, CA",California,Nevada,Grass Valley,46020,"Truckee-Grass Valley, CA",472,"Sacramento-Roseville, CA",,
06,071,0306,88101,1,PM2.5 - Local Conditions,2000-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE; REGIONAL TRANSPORT,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2016-01-01,Y,Y,SLAMS,,0709,Mojave Desert AQMD,1309,34.510961,-117.32554,NAD83,10930.56,913.0,7.6,TOP OF BUILDING,Victorville-Park Avenue,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,40140,"Riverside-San Bernardino-Ontario, CA",348,"Los Angeles-Long Beach, CA",,
06,025,0007,88101,1,PM2.5 - Local Conditions,2003-12-15,2021-05-27,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2016-04-02,,,,,0942,San Diego County Air Pollution Control District,91801,32.97833,-115.53917,WGS84,0.01,0.0,2.29,TOP OF BUILDING,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,20940,"El Centro, CA",,,,
06,037,1103,88101,3,PM2.5 - Local Conditions,2008-01-01,,All (2008-01-01 - 2008-07-31),,,,OTHER,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2022-01-01,,,SLAMS,,0972,South Coast Air Quality Management District,1081,34.06659,-118.22688,WGS84,0.0,87.0,,,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,
06,079,8001,88101,3,PM2.5 - Local Conditions,2009-06-01,2015-02-24,,AREA,URBAN SCALE,4 KM TO 50 KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2009-06-01,,,,,0946,San Luis Obispo County APCD,1415,35.49158,-120.66804,WGS84,15.0,277.0,5.8,TOP OF BUILDING,Atascadero (original site),"6005 LEWIS AVENUE, ATASCADERO, CA 93422",California,San Luis Obispo,Atascadero,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",,,,
06,073,1008,88101,3,PM2.5 - Local Conditions,2009-07-01,,All (2009-07-01 - 2010-04-30); All (2022-08-30 - 2023-07-05),AREA,URBAN SCALE,4 KM TO 50 KM,HIGHEST CONCENTRATION; UPWIND BACKGROUND,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2023-07-06,Y,,SLAMS,,0942,San Diego County Air Pollution Control District,1359,33.217046,-117.396249,WGS84,5.0,16.0,5.0,TOP OF BUILDING,Camp Pendleton,21441-W B STREET,California,San Diego,Camp Pendleton South,41740,"San Diego-Carlsbad, CA",,,,
06,081,1001,88101,3,PM2.5 - Local Conditions,2009-10-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2009-10-01,Y,,SLAMS,,0086,Bay Area Air Quality Management District,1419,37.482934,-122.20337,WGS84,20.0,3.0,5.5,TOP OF BUILDING,Redwood City,897 BARRON AVE.,California,San Mateo,Redwood City,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,
06,029,0010,88101,3,PM2.5 - Local Conditions,2006-08-27,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2022-01-21,Y,,SLAMS,,0945,San Joaquin Valley Unified Air Pollution Control District,1008,35.385574,-119.015009,WGS84,3.04,151.0,5.0,TOP OF BUILDING,Bakersfield-Golden / M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,12540,"Bakersfield, CA",,,,
06,031,1004,88101,3,PM2.5 - Local Conditions,2010-01-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2020-08-01,Y,,SLAMS,,0945,San Joaquin Valley Unified Air Pollution Control District,1040,36.31567,-119.643447,NAD83,3.04,99.0,4.2,TOP OF BUILDING,Hanford-Irwin,"807 SOUTH IRWIN ST., HANFORD",California,Kings,Hanford,25260,"Hanford-Corcoran, CA",546,"Visalia-Porterville-Hanford, CA",,
06,001,0007,88101,3,PM2.5 - Local Conditions,2011-01-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2011-01-01,Y,,SLAMS,,0086,Bay Area Air Quality Management District,860,37.687526,-121.784217,WGS84,109305.56,137.0,5.1,TOP OF BUILDING,Livermore,793 Rincon Ave.,California,Alameda,Livermore,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,
06,011,0007,88101,1,PM2.5 - Local Conditions,2011-04-08,,All (2011-04-08 - Present),AREA,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2011-04-08,Y,,TRIBAL,,513,"Cortina Indian Rancheria of Wintun Indians, CA",93707,39.021221,-122.281803,WGS84,2.0,696.0,10.0,TOP OF BUILDING,Cortina Indian Rancheria,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",California,Colusa,Cortina Indian Rancheria,,,,,513,"Cortina Indian Rancheria of Wintun Indians, CA"
06,013,1004,88101,3,PM2.5 - Local Conditions,2012-12-10,,,AREA,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2012-12-10,Y,,SLAMS,,0086,Bay Area Air Quality Management District,91266,37.9604,-122.356811,WGS84,20.0,20.0,6.0,TOP OF BUILDING,San Pablo,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,
06,111,0007,88101,3,PM2.5 - Local Conditions,2012-01-07,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2012-01-07,Y,,SLAMS,,1118,Ventura County APCD,1608,34.210169,-118.870509,NAD83,0.0,244.0,,TOP OF BUILDING,Thousand Oaks,"2323 Moorpark Road, Thousand Oaks, CA  91360",California,Ventura,Thousand Oaks,37100,"Oxnard-Thousand Oaks-Ventura, CA",348,"Los Angeles-Long Beach, CA",,
06,111,1004,88101,3,PM2.5 - Local Conditions,2011-11-29,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2011-11-29,Y,Y,SLAMS,,1118,Ventura County APCD,1614,34.44806,-119.2313,NAD83,910.88,262.0,,TOP OF BUILDING,Ojai - East Ojai Ave,"1201 E. OJAI AVENUE, OJAI, CA  93023",California,Ventura,Ojai,37100,"Oxnard-Thousand Oaks-Ventura, CA",348,"Los Angeles-Long Beach, CA",,
06,037,4004,88101,3,PM2.5 - Local Conditions,2012-01-01,2022-04-30,,,URBAN SCALE,4 KM TO 50 KM,OTHER,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2016-01-01,Y,Y,SLAMS,,0972,South Coast Air Quality Management District,91659,33.79236,-118.17533,WGS84,0.1,6.0,2.0,GROUND LEVEL SUPPORT,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,
06,087,1005,88101,3,PM2.5 - Local Conditions,2014-10-23,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2014-10-01,Y,,SLAMS,,0721,Monterey Bay Unified APCD,97805,37.06315,-122.083092,NAD83,3.0,108.0,,TOP OF BUILDING,San Lorenzo Valley Middle School,"7179 Hacienda Way, Felton CA 95018",California,Santa Cruz,Not in a City,42100,"Santa Cruz-Watsonville, CA",488,"San Jose-San Francisco-Oakland, CA",,
06,073,1022,88101,1,PM2.5 - Local Conditions,2016-06-01,,,,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,545,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2019-10-28,,,SLAMS,NCORE,0942,San Diego County Air Pollution Control District,100976,32.789565,-116.944308,NAD83,4.0,143.0,7.0,TOP OF BUILDING,El Cajon - Lexington Elementary School,533 First Street,California,San Diego,El Cajon,41740,"San Diego-Carlsbad, CA",,,,
06,067,5003,88101,3,PM2.5 - Local Conditions,2017-05-10,,,,URBAN SCALE,4 KM TO 50 KM,UPWIND BACKGROUND,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2017-05-10,Y,,SLAMS,,0145,California Air Resources Board,1283,38.494475,-121.211131,WGS84,151.82,58.0,,,Sloughhouse,"7250 SLOUGHHOUSE ROAD, SLOUGHHOUSE",California,Sacramento,Not in a City,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,
06,027,0002,88101,2,PM2.5 - Local Conditions,2017-10-10,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017-10-10,,,SLAMS,,0458,Great Basin Unified APCD,971,37.360684,-118.330783,WGS84,0.0,1257.0,3.0,,WMRC/NCORE,"WMRC/NCORE, 3000 E. LINE ST., BISHOP, CA. 93514",California,Inyo,Not in a City,13860,"Bishop, CA",,,,
06,055,0004,88101,3,PM2.5 - Local Conditions,2018-04-01,2021-05-25,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2018-04-01,,,,,0086,Bay Area Air Quality Management District,104235,38.278849,-122.275024,NAD83,1.0,10.0,4.9,TOP OF BUILDING,Napa Valley College,Magnolia Drive and Route 221,California,Napa,Napa,34900,"Napa, CA",488,"San Jose-San Francisco-Oakland, CA",,
06,019,2016,88101,3,PM2.5 - Local Conditions,2020-01-01,,,AREA,MICROSCALE,0 M TO 100 M,HIGHEST CONCENTRATION; POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2020-01-01,Y,,SLAMS,NEAR ROAD,0945,San Joaquin Valley Unified Air Pollution Control District,101123,36.710833,-119.7775,WGS84,1.0,87.0,,OTHER,Fresno-Foundry,2482 Foundry Park Ave,California,Fresno,Fresno,23420,"Fresno, CA",260,"Fresno-Madera, CA",,
06,073,1006,88101,3,PM2.5 - Local Conditions,2022-09-08,,All (2022-09-08 - 2023-07-05),AREA,URBAN SCALE,4 KM TO 50 KM,HIGHEST CONCENTRATION; POPULATION EXPOSURE,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2023-07-06,Y,,SLAMS,,0942,San Diego County Air Pollution Control District,1357,32.842318,-116.768293,NAD83,0.0,627.0,7.5,TOP OF BUILDING,Alpine,"2300 VICTORIA DR., ALPINE",California,San Diego,Alpine,41740,"San Diego-Carlsbad, CA",,,,
06,023,0006,88101,3,PM2.5 - Local Conditions,2022-10-31,,All (2022-10-31 - Present),AREA,URBAN SCALE,4 KM TO 50 KM,GENERAL/BACKGROUND,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2022-10-31,,,TRIBAL,,561,"Hoopa Valley Tribe, CA",95819,41.047117,-123.675233,WGS84,1.0,1.0,6.0,TOWER,Hoopa Valley Reservation,"5 Loop Rd Hoopa, CA 95546",California,Humboldt,Not in a City,21700,"Eureka-Arcata-Fortuna, CA",,,561,"Hoopa Valley Tribe, CA"
06,001,0016,88101,3,PM2.5 - Local Conditions,2023-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION; POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2023-01-01,Y,,SLAMS,,0086,Bay Area Air Quality Management District,105203,37.68975,-121.77155,WGS84,2.6,145.5,5.7,TOP OF BUILDING,Livermore Portola,2451 Portola Ave,California,Alameda,Livermore,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,
06,073,1025,88101,3,PM2.5 - Local Conditions,2023-09-27,,,MOBILE,MICROSCALE,0 M TO 100 M,SOURCE ORIENTED,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2023-09-27,Y,,SLAMS,NEAR ROAD,0942,San Diego County Air Pollution Control District,104582,32.552824,-117.047345,WGS84,1.0,18.0,5.0,TOP OF BUILDING,San Ysidro,198 W. San Ysidro Blvd,California,San Diego,San Diego,41740,"San Diego-Carlsbad, CA",,,,
06,073,1022,88101,23,PM2.5 - Local Conditions,2022-08-11,2023-07-06,,POINT,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2022-08-11,,,SLAMS,NCORE,0942,San Diego County Air Pollution Control District,100976,32.789565,-116.944308,NAD83,4.0,143.0,7.0,TOP OF BUILDING,El Cajon - Lexington Elementary School,533 First Street,California,San Diego,El Cajon,41740,"San Diego-Carlsbad, CA",,,,
06,019,5025,88101,1,PM2.5 - Local Conditions,2000-01-01,2020-12-31,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2014-11-20,,,,,0145,California Air Resources Board,944,36.72639,-119.733,WGS84,1.52,100.0,11.5,TOP OF BUILDING,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,23420,"Fresno, CA",260,"Fresno-Madera, CA",,
06,037,0002,88101,1,PM2.5 - Local Conditions,1999-01-01,2022-09-29,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022-01-23,,,,,0972,South Coast Air Quality Management District,1053,34.1365,-117.92391,WGS84,0.0,183.0,,,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,
06,037,1103,88101,1,PM2.5 - Local Conditions,1999-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015-03-25,Y,Y,SLAMS,NCORE,0972,South Coast Air Quality Management District,1081,34.06659,-118.22688,WGS84,0.0,87.0,,,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,
06,037,1201,88101,1,PM2.5 - Local Conditions,1999-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018-08-09,Y,,SLAMS,,0972,South Coast Air Quality Management District,1085,34.19925,-118.53276,WGS84,0.0,226.0,,,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,
06,067,0006,88101,2,PM2.5 - Local Conditions,1999-02-17,2025-06-05,,,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION; POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2007-05-19,,,,,0145,California Air Resources Board,1270,38.613779,-121.368014,WGS84,0.0,8.0,4.4,,Sacramento-Del Paso Manor,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,
06,067,0010,88101,1,PM2.5 - Local Conditions,1998-12-13,2020-12-07,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2012-11-08,,,,,0145,California Air Resources Board,1272,38.56844,-121.49311,NAD83,0.0,0.0,10.0,,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,
06,073,0001,88101,1,PM2.5 - Local Conditions,1999-01-01,2023-06-29,,,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,545,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2020-01-01,,,,,0942,San Diego County Air Pollution Control District,1345,32.631242,-117.059088,NAD83,0.0,53.0,6.0,TOP OF BUILDING,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,41740,"San Diego-Carlsbad, CA",,,,
06,089,0004,88101,1,PM2.5 - Local Conditions,1998-12-19,2025-12-31,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2015-01-09,,,,,0145,California Air Resources Board,1508,40.55013,-122.38092,NAD83,0.0,149.0,8.7,,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",454,"Redding-Red Bluff, CA",,
06,023,1004,88101,1,PM2.5 - Local Conditions,2006-12-25,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2016-04-01,Y,Y,SLAMS,,0086,Bay Area Air Quality Management District,93538,40.77678,-124.17949,NAD83,1.0,21.0,7.1,TOP OF BUILDING,Jacobs,717 SOUTH AVENUE,California,Humboldt,Eureka,21700,"Eureka-Arcata-Fortuna, CA",,,,
06,025,0005,88101,2,PM2.5 - Local Conditions,1999-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2021-04-01,,,SLAMS,,0942,San Diego County Air Pollution Control District,959,32.67618,-115.48307,NAD83,151.82,1.0,3.0,GROUND LEVEL SUPPORT,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,20940,"El Centro, CA",,,,
06,045,0006,88101,3,PM2.5 - Local Conditions,2008-12-31,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2008-12-31,Y,,SLAMS,,0145,California Air Resources Board,1142,39.15047,-123.20655,WGS84,0.0,0.0,8.0,TOP OF BUILDING,Ukiah-Library,"105 N MAIN ST, UKIAH, CA 95482",California,Mendocino,Ukiah,46380,"Ukiah, CA",,,,
06,059,0007,88101,3,PM2.5 - Local Conditions,2008-01-01,,All (2008-01-01 - 2008-07-31),MOBILE,URBAN SCALE,4 KM TO 50 KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2016-01-01,,,SLAMS,,0972,South Coast Air Quality Management District,91686,33.83062,-117.93845,WGS84,20.0,10.0,4.0,TOP OF BUILDING,Anaheim,1630 W. PAMPAS LANE,California,Orange,Anaheim,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,
06,041,0001,88101,3,PM2.5 - Local Conditions,2009-10-27,,,AREA,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2009-10-27,Y,,SLAMS,,0086,Bay Area Air Quality Management District,1128,37.97231,-122.520004,WGS84,2.0,3.0,8.6,TOP OF BUILDING,San Rafael,534 4TH ST.,California,Marin,San Rafael,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,
06,009,0001,88101,3,PM2.5 - Local Conditions,2010-06-15,,,,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2010-06-15,Y,,SLAMS,,0145,California Air Resources Board,884,38.20185,-120.680277,NAD83,151.82,0.0,,,San Andreas-Gold Strike Road,"501 GOLD STRIKE ROAD, SAN ANDREAS",California,Calaveras,San Andreas,,,,,,
06,083,1008,88101,3,PM2.5 - Local Conditions,2010-05-23,2021-02-28,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2010-05-23,,,,,0145,California Air Resources Board,1434,34.942872,-120.435611,NAD83,151.82,76.0,8.0,TOP OF BUILDING,Santa Maria,906 S BROADWAY - SANTA MARIA,California,Santa Barbara,Santa Maria,42200,"Santa Maria-Santa Barbara, CA",,,,
06,023,1005,88101,1,PM2.5 - Local Conditions,2011-06-23,2018-12-31,All (2011-06-23 - 2013-10-01),,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,195,GRIMM EDM Model 180 with naphion dryer - Laser Light Scattering,2011-06-23,,,,,0145,California Air Resources Board,96282,40.71528,-124.20139,WGS84,1.0,172.0,,,Humboldt Hill,"170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA",California,Humboldt,Not in a City,21700,"Eureka-Arcata-Fortuna, CA",,,,
06,073,1011,88101,3,PM2.5 - Local Conditions,2012-12-12,2018-07-01,All (2012-12-12 - 2018-07-01),,,,GENERAL/BACKGROUND,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2012-12-12,,,,,577,"La Posta Band of Dieguento Mission Indians of La Posta Indian Reservation, CA",94157,32.725226,-116.365203,WGS84,1.0,1372.21,,,La Posta Reservation,"8 1/2 Crestwood Road, Boulevard, CA 91905",California,San Diego,Boulevard,41740,"San Diego-Carlsbad, CA",,,577,"La Posta Band of Dieguento Mission Indians of La Posta Indian Reservation, CA"
06,019,0011,88101,4,PM2.5 - Local Conditions,2012-01-01,2020-12-31,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2012-01-01,,,,,0145,California Air Resources Board,96528,36.78538,-119.77321,NAD83,1.0,96.0,,,Fresno - Garland,"3727 N FIRST ST, FRESNO",California,Fresno,Fresno,23420,"Fresno, CA",260,"Fresno-Madera, CA",,
06,083,2004,88101,1,PM2.5 - Local Conditions,2015-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2015-01-01,Y,,SLAMS,,0948,Santa Barbara County APCD,1463,34.63782,-120.4575,WGS84,15.0,41.0,1.0,TOP OF BUILDING,Lompoc H Street,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",,,,
